filename,shape,operation,a,b,c,d,e,f,g,h,i,j,k,l,hue,sat,val,rot_x,rot_y,rot_z,pos_x,pos_y,pos_z
shape_2191.png,1,0,1.363913,1.066007,4.51331,0,0,0,0,0,0,0,0,0,0.08356691,1,1,68.00642,106.8057,12.36547,-0.5768507,-0.5768507,-0.5768507
shape_2192.png,17,0,3.154253,3.750158,3.71543,0.3363698,0,0,0,0,0,0,0,0,0.5046145,1,1,38.84439,114.5622,284.4837,0.7601793,0.7601793,0.7601793
shape_2193.png,25,0,4.336769,0,0,0,0,0,0,0,0,0,0,0,0.91162,1,1,329.0384,78.27712,171.2594,-0.8403237,-0.8403237,-0.8403237
shape_2194.png,11,0,0,1.015096,0,0,-2.487889,0,2.225864,0,0,0,0,0,0.4302851,1,1,19.65438,34.49698,126.3141,0.2938571,0.2938571,0.2938571
shape_2195.png,10,0,2.723046,2.667696,0,0,0,0,0,0,0,0,0,0,0.6423089,1,1,36.28828,129.4877,139.0739,-0.585762,-0.585762,-0.585762
shape_2196.png,5,0,1.877388,1.649861,0.4494268,0,0,0,0,0,0,0,0,0,0.5094783,1,1,46.34394,65.26293,64.39449,0.04065621,0.04065621,0.04065621
shape_2197.png,13,0,2.170853,0,0,0,0,0,0,0,0,0,0,0,0.2082373,1,1,52.0787,271.1429,1.432669,0.5748882,0.5748882,0.5748882
shape_2198.png,5,0,1.490153,2.981968,0.7703849,0,0,0,0,0,0,0,0,0,0.5411263,1,1,345.5027,259.0132,351.1649,0.3607413,0.3607413,0.3607413
shape_2199.png,2,0,2.210413,0,0,0,0,0,0,0,0,0,0,0,0.9564545,1,1,0.9481281,233.9253,275.4056,0.4016177,0.4016177,0.4016177
shape_2200.png,22,0,1.02645,1.418561,5.07261,0,0,0,0,0,0,0,0,0,0.1144005,1,1,75.8267,160.6216,256.6413,-0.5014527,-0.5014527,-0.5014527
shape_2201.png,17,0,3.339202,2.290192,3.470413,0.1874386,0,0,0,0,0,0,0,0,0.5908124,1,1,36.39232,327.1829,64.81857,-0.1196252,-0.1196252,-0.1196252
shape_2202.png,10,0,4.237109,0.110439,0,0,0,0,0,0,0,0,0,0,0.7355402,1,1,330.4247,89.00538,100.864,0.02011549,0.02011549,0.02011549
shape_2203.png,26,0,11.24638,0,0,0,0,0,0,0,0,0,0,0,0.9827064,1,1,44.54868,92.79295,244.7113,-0.3234073,-0.3234073,-0.3234073
shape_2204.png,10,0,3.67895,2.204035,0,0,0,0,0,0,0,0,0,0,0.6253086,1,1,345.7734,269.412,334.7226,-0.1173433,-0.1173433,-0.1173433
shape_2205.png,17,0,1.22485,3.552459,1.397867,0.2582528,0,0,0,0,0,0,0,0,0.1310951,1,1,51.48738,115.1213,268.4044,0.6945219,0.6945219,0.6945219
shape_2206.png,23,0,2.575645,3.593254,2.921991,0,0,0,0,0,0,0,0,0,0.6119359,1,1,5.004833,43.93213,49.75995,-0.7246284,-0.7246284,-0.7246284
shape_2207.png,15,0,2.07312,1.592432,2.377095,0,0,0,0,0,0,0,0,0,0.457369,1,1,59.03088,218.8484,159.683,0.4374785,0.4374785,0.4374785
shape_2208.png,1,0,1.596994,2.178489,2.319634,0,0,0,0,0,0,0,0,0,0.1903608,1,1,287.7309,233.5424,52.22396,-0.4816478,-0.4816478,-0.4816478
shape_2209.png,2,0,2.316137,0,0,0,0,0,0,0,0,0,0,0,0.4892074,1,1,66.74461,53.61313,250.5903,0.8771281,0.8771281,0.8771281
shape_2210.png,23,0,2.395253,3.663321,2.618695,0,0,0,0,0,0,0,0,0,0.9667298,1,1,275.5307,273.7535,186.5914,-0.006855607,-0.006855607,-0.006855607
shape_2211.png,17,0,2.9643,3.263606,2.963512,0.3525731,0,0,0,0,0,0,0,0,0.5664148,1,1,350.5175,3.322962,23.0257,-0.5541558,-0.5541558,-0.5541558
shape_2212.png,25,0,2.504994,0,0,0,0,0,0,0,0,0,0,0,0.3769273,1,1,303.4459,79.49531,12.7372,0.3784959,0.3784959,0.3784959
shape_2213.png,9,0,3.081604,0.7356628,0,0,0,0,0,0,0,0,0,0,0.9353207,1,1,21.22163,287.5065,58.40618,0.3497998,0.3497998,0.3497998
shape_2214.png,23,0,4.971895,4.801814,2.751435,0,0,0,0,0,0,0,0,0,0.07529844,1,1,25.13529,65.66064,210.7325,-0.1053075,-0.1053075,-0.1053075
shape_2215.png,14,0,2.260942,0.4988778,0,0,0,0,0,0,0,0,0,0,0.09402528,1,1,5.198849,125.6907,187.7193,-0.1191436,-0.1191436,-0.1191436
shape_2216.png,3,0,2.701396,0.9742752,0,0,0,0,0,0,0,0,0,0,0.9524007,1,1,8.401225,299.4971,329.6363,-0.9158027,-0.9158027,-0.9158027
shape_2217.png,15,0,2.24085,0.5420953,2.23588,0,0,0,0,0,0,0,0,0,0.5409486,1,1,63.39751,314.4778,58.93797,0.8696764,0.8696764,0.8696764
shape_2218.png,17,0,2.649266,1.20708,3.61659,0.5139498,0,0,0,0,0,0,0,0,0.6762494,1,1,349.1548,178.3232,321.0905,-0.5400488,-0.5400488,-0.5400488
shape_2219.png,26,0,3.025179,0,0,0,0,0,0,0,0,0,0,0,0.9123778,1,1,83.97234,258.5291,175.3886,0.3520193,0.3520193,0.3520193
shape_2220.png,26,0,8.466974,0,0,0,0,0,0,0,0,0,0,0,0.5007769,1,1,351.0864,212.1938,85.05367,0.9524982,0.9524982,0.9524982
shape_2221.png,13,0,1.607191,0,0,0,0,0,0,0,0,0,0,0,0.4870264,1,1,329.9051,84.3245,237.7968,-0.6910307,-0.6910307,-0.6910307
shape_2222.png,13,0,2.529617,0,0,0,0,0,0,0,0,0,0,0,0.5389149,1,1,307.3428,277.3648,16.97505,-0.06542909,-0.06542909,-0.06542909
shape_2223.png,2,0,3.655385,0,0,0,0,0,0,0,0,0,0,0,0.08049584,1,1,31.61378,153.8933,74.77593,-0.7428834,-0.7428834,-0.7428834
shape_2224.png,2,0,2.25217,0,0,0,0,0,0,0,0,0,0,0,0.03135646,1,1,328.7094,181.2154,217.0007,-0.4480494,-0.4480494,-0.4480494
shape_2225.png,0,0,2.633013,1.209419,0,0,0,0,0,0,0,0,0,0,0.727519,1,1,41.53881,75.57217,167.748,0.505178,0.505178,0.505178
shape_2226.png,0,0,3.427684,2.968914,0,0,0,0,0,0,0,0,0,0,0.8085732,1,1,49.57307,281.3847,191.1316,-0.6983509,-0.6983509,-0.6983509
shape_2227.png,3,0,2.240029,0.8495364,0,0,0,0,0,0,0,0,0,0,0.275577,1,1,282.7305,242.9362,165.3501,-0.08783424,-0.08783424,-0.08783424
shape_2228.png,3,0,1.754319,1.13118,0,0,0,0,0,0,0,0,0,0,0.4184918,1,1,76.34559,296.7572,191.8768,-0.02678645,-0.02678645,-0.02678645
shape_2229.png,11,0,0,0.7471955,0,0,-0.2004347,0,1.092244,0,0,0,0,0,0.3771227,1,1,285.4431,293.8989,15.05388,-0.5369151,-0.5369151,-0.5369151
shape_2230.png,11,0,0,0.4538519,0,0,-0.3506803,0,2.384623,0,0,0,0,0,0.8550728,1,1,31.17614,268.4899,128.497,-0.4757019,-0.4757019,-0.4757019
shape_2231.png,3,0,2.618664,1.037731,0,0,0,0,0,0,0,0,0,0,0.8744819,1,1,10.57253,68.0639,189.714,-0.9114668,-0.9114668,-0.9114668
shape_2232.png,23,0,4.419536,2.637241,4.276724,0,0,0,0,0,0,0,0,0,0.01001036,1,1,38.37824,68.90442,167.5002,0.8335679,0.8335679,0.8335679
shape_2233.png,5,0,1.865205,2.907035,0.7711012,0,0,0,0,0,0,0,0,0,0.9236199,1,1,281.7138,75.75683,200.7244,0.9541311,0.9541311,0.9541311
shape_2234.png,13,0,2.286302,0,0,0,0,0,0,0,0,0,0,0,0.6813323,1,1,19.87877,62.85859,321.0591,0.3591945,0.3591945,0.3591945
shape_2235.png,17,0,2.975192,1.161468,2.398616,0.6860069,0,0,0,0,0,0,0,0,0.9092777,1,1,318.1386,241.6514,229.4625,-0.254671,-0.254671,-0.254671
shape_2236.png,1,0,2.46423,2.007016,1.845274,0,0,0,0,0,0,0,0,0,0.8221633,1,1,308.7461,313.3849,89.99934,0.3957162,0.3957162,0.3957162
shape_2237.png,17,0,2.356866,2.095042,1.05002,0.485961,0,0,0,0,0,0,0,0,0.3617224,1,1,53.30808,170.6254,197.1483,0.1632844,0.1632844,0.1632844
shape_2238.png,10,0,3.743671,2.352767,0,0,0,0,0,0,0,0,0,0,0.1717698,1,1,283.1751,30.84611,188.1852,-0.2568759,-0.2568759,-0.2568759
shape_2239.png,26,0,3.340149,0,0,0,0,0,0,0,0,0,0,0,0.7421159,1,1,274.9949,218.6514,133.2315,-0.5415733,-0.5415733,-0.5415733
shape_2240.png,25,0,2.178338,0,0,0,0,0,0,0,0,0,0,0,0.8833544,1,1,333.6297,96.51184,171.0612,0.3301093,0.3301093,0.3301093
shape_2241.png,11,0,0,1.857841,0,0,-2.234858,0,2.631341,0,0,0,0,0,0.08887304,1,1,290.6662,345.2992,85.9288,-0.9362872,-0.9362872,-0.9362872
shape_2242.png,11,0,0,1.569452,0,0,-2.181272,0,1.480526,0,0,0,0,0,0.158099,1,1,289.6136,299.8238,138.167,0.4681096,0.4681096,0.4681096
shape_2243.png,10,0,4.978741,2.354166,0,0,0,0,0,0,0,0,0,0,0.7482378,1,1,68.81049,166.2847,139.765,-0.6699131,-0.6699131,-0.6699131
shape_2244.png,15,0,1.61699,1.544138,1.007696,0,0,0,0,0,0,0,0,0,0.2417391,1,1,314.7814,233.5945,271.6324,0.8549862,0.8549862,0.8549862
shape_2245.png,17,0,3.875873,1.975747,1.718103,0.7250801,0,0,0,0,0,0,0,0,0.8437572,1,1,280.9117,242.1646,332.8278,0.7570918,0.7570918,0.7570918
shape_2246.png,15,0,1.44948,1.313382,1.401668,0,0,0,0,0,0,0,0,0,0.7940199,1,1,11.17075,142.5658,245.1921,-0.9755778,-0.9755778,-0.9755778
shape_2247.png,23,0,2.508346,2.512344,3.187459,0,0,0,0,0,0,0,0,0,0.2931443,1,1,286.5343,196.1251,69.7855,0.4118125,0.4118125,0.4118125
shape_2248.png,25,0,2.174612,0,0,0,0,0,0,0,0,0,0,0,0.5751718,1,1,61.88897,338.1558,115.3485,-0.06076491,-0.06076491,-0.06076491
shape_2249.png,22,0,1.526171,1.595382,3.809871,0,0,0,0,0,0,0,0,0,0.5884956,1,1,32.5079,290.0981,67.67523,0.3990223,0.3990223,0.3990223
shape_2250.png,15,0,1.889903,1.449386,2.256288,0,0,0,0,0,0,0,0,0,0.4960078,1,1,331.0956,73.94028,22.6101,0.9371409,0.9371409,0.9371409
shape_2251.png,17,0,2.391899,1.787833,1.742996,0.5514249,0,0,0,0,0,0,0,0,0.9674376,1,1,356.2953,295.4239,70.91231,0.1689593,0.1689593,0.1689593
shape_2252.png,17,0,1.464573,2.966422,1.83968,0.643082,0,0,0,0,0,0,0,0,0.6388947,1,1,282.8056,283.8125,227.1661,-0.6845238,-0.6845238,-0.6845238
shape_2253.png,2,0,2.304491,0,0,0,0,0,0,0,0,0,0,0,0.6637788,1,1,32.34101,233.7811,149.0323,-0.2688035,-0.2688035,-0.2688035
shape_2254.png,0,0,1.519536,2.001403,0,0,0,0,0,0,0,0,0,0,0.8899362,1,1,3.399809,76.99762,257.4235,0.6153607,0.6153607,0.6153607
shape_2255.png,10,0,2.253874,1.936747,0,0,0,0,0,0,0,0,0,0,0.9041346,1,1,42.83302,198.6554,148.5636,-0.00353229,-0.00353229,-0.00353229
shape_2256.png,25,0,3.460178,0,0,0,0,0,0,0,0,0,0,0,0.3555749,1,1,282.3215,275.4413,334.6512,-0.5466514,-0.5466514,-0.5466514
shape_2257.png,17,0,1.324571,3.710466,2.566644,0.6789827,0,0,0,0,0,0,0,0,0.08258916,1,1,291.6946,105.8124,102.9223,0.3338482,0.3338482,0.3338482
shape_2258.png,0,0,1.612959,2.657699,0,0,0,0,0,0,0,0,0,0,0.4937759,1,1,325.1223,162.6405,285.7061,0.4922025,0.4922025,0.4922025
shape_2259.png,2,0,3.675246,0,0,0,0,0,0,0,0,0,0,0,0.4532689,1,1,55.47367,90.29008,292.8856,-0.5897212,-0.5897212,-0.5897212
shape_2260.png,9,0,4.266957,1.902803,0,0,0,0,0,0,0,0,0,0,0.7094449,1,1,320.1274,295.0964,132.644,-0.6452496,-0.6452496,-0.6452496
shape_2261.png,22,0,1.470931,0.6120341,5.420172,0,0,0,0,0,0,0,0,0,0.4964927,1,1,76.0741,297.8343,276.802,0.7912405,0.7912405,0.7912405
shape_2262.png,23,0,4.694445,3.32464,3.109138,0,0,0,0,0,0,0,0,0,0.3987645,1,1,308.0815,188.1162,248.6762,0.7481816,0.7481816,0.7481816
shape_2263.png,23,0,4.686946,4.455584,2.723327,0,0,0,0,0,0,0,0,0,0.8573971,1,1,3.239341,280.938,85.87304,0.5995893,0.5995893,0.5995893
shape_2264.png,9,0,2.046239,1.937959,0,0,0,0,0,0,0,0,0,0,0.5639663,1,1,347.1718,85.63728,135.3993,-0.2788483,-0.2788483,-0.2788483
shape_2265.png,9,0,3.277936,2.174213,0,0,0,0,0,0,0,0,0,0,0.01471865,1,1,61.63829,21.62497,117.3948,-0.03863513,-0.03863513,-0.03863513
shape_2266.png,2,0,3.77136,0,0,0,0,0,0,0,0,0,0,0,0.6579751,1,1,11.0305,100.2181,73.39731,0.4965424,0.4965424,0.4965424
shape_2267.png,3,0,1.384562,0.3771645,0,0,0,0,0,0,0,0,0,0,0.8458419,1,1,305.5638,254.7027,150.5619,-0.6160586,-0.6160586,-0.6160586
shape_2268.png,25,0,3.293392,0,0,0,0,0,0,0,0,0,0,0,0.0399853,1,1,39.92035,62.27922,270.1301,-0.2664443,-0.2664443,-0.2664443
shape_2269.png,14,0,2.381609,0.8256861,0,0,0,0,0,0,0,0,0,0,0.0317936,1,1,336.3531,212.4887,235.6263,-0.1399912,-0.1399912,-0.1399912
shape_2270.png,23,0,2.094656,2.122948,3.981745,0,0,0,0,0,0,0,0,0,0.2345242,1,1,72.75,299.1072,32.30429,0.1326345,0.1326345,0.1326345
shape_2271.png,23,0,4.03453,4.549049,2.938267,0,0,0,0,0,0,0,0,0,0.4196412,1,1,67.0892,250.5473,113.5039,0.2583944,0.2583944,0.2583944
shape_2272.png,9,0,2.482828,1.321166,0,0,0,0,0,0,0,0,0,0,0.09533479,1,1,45.80193,142.6324,81.28516,-0.3845202,-0.3845202,-0.3845202
shape_2273.png,9,0,4.291679,0.6273123,0,0,0,0,0,0,0,0,0,0,0.7952461,1,1,346.7997,245.8966,260.7173,-0.4294738,-0.4294738,-0.4294738
shape_2274.png,14,0,1.302019,1.800801,0,0,0,0,0,0,0,0,0,0,0.1755692,1,1,319.927,83.77932,127.6032,-0.07537186,-0.07537186,-0.07537186
shape_2275.png,9,0,3.470078,2.632602,0,0,0,0,0,0,0,0,0,0,0.8409063,1,1,16.20428,71.08463,145.2986,-0.07847512,-0.07847512,-0.07847512
shape_2276.png,26,0,10.03194,0,0,0,0,0,0,0,0,0,0,0,0.1608727,1,1,357.5872,286.2262,114.5313,-0.8699977,-0.8699977,-0.8699977
shape_2277.png,11,0,0,0.4253697,0,0,-1.275177,0,1.849981,0,0,0,0,0,0.1401477,1,1,302.5416,178.1635,348.4882,-0.005258679,-0.005258679,-0.005258679
shape_2278.png,11,0,0,1.622946,0,0,-0.5036814,0,2.518539,0,0,0,0,0,0.8994181,1,1,343.9456,261.6702,90.39174,0.01851213,0.01851213,0.01851213
shape_2279.png,26,0,9.424296,0,0,0,0,0,0,0,0,0,0,0,0.6851472,1,1,61.16187,236.7885,346.8433,0.520612,0.520612,0.520612
shape_2280.png,1,0,2.355105,3.981051,1.845496,0,0,0,0,0,0,0,0,0,0.4156043,1,1,36.05404,292.4352,69.04591,-0.6092126,-0.6092126,-0.6092126
shape_2281.png,14,0,1.418625,1.051456,0,0,0,0,0,0,0,0,0,0,0.05712916,1,1,287.3539,244.9392,209.7896,0.09954774,0.09954774,0.09954774
shape_2282.png,15,0,1.650542,0.2328721,2.466043,0,0,0,0,0,0,0,0,0,0.8505695,1,1,30.41693,168.5524,186.991,-0.1345826,-0.1345826,-0.1345826
shape_2283.png,13,0,1.942959,0,0,0,0,0,0,0,0,0,0,0,0.5662567,1,1,0.006997529,106.5969,310.8458,0.04376709,0.04376709,0.04376709
shape_2284.png,5,0,1.887226,2.105892,0.9384704,0,0,0,0,0,0,0,0,0,0.2553377,1,1,288.5821,201.3304,262.6383,0.970098,0.970098,0.970098
shape_2285.png,2,0,3.39568,0,0,0,0,0,0,0,0,0,0,0,0.2862195,1,1,6.845191,318.6142,229.6665,-0.1166869,-0.1166869,-0.1166869
shape_2286.png,9,0,3.572919,0.5422079,0,0,0,0,0,0,0,0,0,0,0.8711233,1,1,0.6029034,274.3765,68.78548,0.7199066,0.7199066,0.7199066
shape_2287.png,17,0,1.742384,1.174021,2.156656,0.2802746,0,0,0,0,0,0,0,0,0.4119528,1,1,309.8938,18.916,22.21786,-0.1331574,-0.1331574,-0.1331574
shape_2288.png,17,0,3.078973,1.260053,2.499706,0.4578357,0,0,0,0,0,0,0,0,0.5508458,1,1,29.97624,54.80838,128.8634,0.02792251,0.02792251,0.02792251
shape_2289.png,11,0,0,1.455433,0,0,-2.151905,0,2.089732,0,0,0,0,0,0.6480884,1,1,45.16796,127.6179,86.33986,0.2031397,0.2031397,0.2031397
shape_2290.png,6,0,0.1937972,0.1033803,2.395976,0,0,0,0,0,0,0,0,0,0.337984,1,1,323.1618,2.213306,343.5978,-0.7276847,-0.7276847,-0.7276847
shape_2291.png,15,0,1.133731,0.7157736,2.147882,0,0,0,0,0,0,0,0,0,0.2938375,1,1,336.3279,164.7152,63.52628,0.3661256,0.3661256,0.3661256
shape_2292.png,26,0,9.018456,0,0,0,0,0,0,0,0,0,0,0,0.4384715,1,1,287.6213,28.65185,129.4499,0.1282207,0.1282207,0.1282207
shape_2293.png,25,0,4.667315,0,0,0,0,0,0,0,0,0,0,0,0.1193638,1,1,273.7359,181.8201,221.0388,-0.4008754,-0.4008754,-0.4008754
shape_2294.png,3,0,3.654394,1.038408,0,0,0,0,0,0,0,0,0,0,0.6782907,1,1,311.2408,77.19905,235.4212,-0.727587,-0.727587,-0.727587
shape_2295.png,9,0,4.725321,1.149565,0,0,0,0,0,0,0,0,0,0,0.7541588,1,1,15.73061,130.8451,147.662,0.102245,0.102245,0.102245
shape_2296.png,17,0,1.53228,3.601937,3.201499,0.2298292,0,0,0,0,0,0,0,0,0.9152128,1,1,333.3056,43.56392,57.00431,0.07908142,0.07908142,0.07908142
shape_2297.png,2,0,3.695942,0,0,0,0,0,0,0,0,0,0,0,0.7317253,1,1,19.75256,149.2994,124.7858,-0.2825514,-0.2825514,-0.2825514
shape_2298.png,22,0,2.313174,0.6191723,3.397914,0,0,0,0,0,0,0,0,0,0.9718516,1,1,51.05413,355.7096,286.8743,-0.03338706,-0.03338706,-0.03338706
shape_2299.png,2,0,3.914825,0,0,0,0,0,0,0,0,0,0,0,0.007132293,1,1,58.25952,15.22759,206.5178,0.6100307,0.6100307,0.6100307
shape_2300.png,6,0,0.1308371,0.1256341,2.030338,0,0,0,0,0,0,0,0,0,0.298176,1,1,340.3798,81.12457,4.577701,0.2393204,0.2393204,0.2393204
shape_2301.png,3,0,1.425456,0.3319311,0,0,0,0,0,0,0,0,0,0,0.509844,1,1,315.2679,20.22929,156.7383,0.6244404,0.6244404,0.6244404
shape_2302.png,25,0,3.71779,0,0,0,0,0,0,0,0,0,0,0,0.9503684,1,1,54.79372,290.6808,151.3479,-0.6075075,-0.6075075,-0.6075075
shape_2303.png,17,0,2.166409,2.386511,3.091709,0.2390183,0,0,0,0,0,0,0,0,0.9618714,1,1,59.23278,351.015,29.76279,0.3999891,0.3999891,0.3999891
shape_2304.png,15,0,1.2734,0.732245,1.028561,0,0,0,0,0,0,0,0,0,0.4007908,1,1,49.48029,16.3149,273.3754,-0.2448531,-0.2448531,-0.2448531
shape_2305.png,25,0,3.788312,0,0,0,0,0,0,0,0,0,0,0,0.6186439,1,1,336.2828,343.3411,60.44165,0.4698398,0.4698398,0.4698398
shape_2306.png,25,0,2.995792,0,0,0,0,0,0,0,0,0,0,0,0.88083,1,1,25.51184,115.8513,65.45605,-0.2248093,-0.2248093,-0.2248093
shape_2307.png,1,0,2.025192,4.295822,3.372982,0,0,0,0,0,0,0,0,0,0.8905046,1,1,306.1431,356.1797,52.53572,0.7450321,0.7450321,0.7450321
shape_2308.png,5,0,1.734345,1.343652,0.2871431,0,0,0,0,0,0,0,0,0,0.08225179,1,1,277.4654,220.9244,0.2406875,-0.04336059,-0.04336059,-0.04336059
shape_2309.png,5,0,1.88301,2.272483,0.3749174,0,0,0,0,0,0,0,0,0,0.1252023,1,1,335.8535,268.2366,237.0856,0.4609275,0.4609275,0.4609275
shape_2310.png,9,0,4.402492,0.2496538,0,0,0,0,0,0,0,0,0,0,0.2626232,1,1,69.24215,350.9259,81.25182,0.1695157,0.1695157,0.1695157
shape_2311.png,17,0,2.383073,1.738067,1.064675,0.236331,0,0,0,0,0,0,0,0,0.0454048,1,1,316.4921,266.6196,195.5593,-0.4183975,-0.4183975,-0.4183975
shape_2312.png,10,0,4.286277,2.538813,0,0,0,0,0,0,0,0,0,0,0.4754426,1,1,63.62272,243.375,132.4855,0.9979498,0.9979498,0.9979498
shape_2313.png,23,0,2.431905,4.336375,3.258206,0,0,0,0,0,0,0,0,0,0.542101,1,1,340.7817,302.7034,33.02851,-0.08422148,-0.08422148,-0.08422148
shape_2314.png,13,0,1.748838,0,0,0,0,0,0,0,0,0,0,0,0.121463,1,1,303.4873,175.0458,24.4918,0.7861354,0.7861354,0.7861354
shape_2315.png,9,0,3.320954,2.94604,0,0,0,0,0,0,0,0,0,0,0.5591511,1,1,83.24509,66.453,152.6303,-0.1212677,-0.1212677,-0.1212677
shape_2316.png,6,0,0.1053092,0.121952,3.285486,0,0,0,0,0,0,0,0,0,0.988054,1,1,5.304013,62.68559,141.2673,0.5756969,0.5756969,0.5756969
shape_2317.png,11,0,0,0.4516754,0,0,-1.251388,0,2.682164,0,0,0,0,0,0.5768208,1,1,41.89902,291.1185,275.9637,0.6105003,0.6105003,0.6105003
shape_2318.png,5,0,1.467396,1.866094,0.3778327,0,0,0,0,0,0,0,0,0,0.3329033,1,1,326.1757,75.76844,305.6123,0.04253662,0.04253662,0.04253662
shape_2319.png,23,0,3.516,3.771869,2.82602,0,0,0,0,0,0,0,0,0,0.5211073,1,1,348.3263,50.35489,86.5113,0.831152,0.831152,0.831152
shape_2320.png,0,0,2.468601,3.430418,0,0,0,0,0,0,0,0,0,0,0.2314514,1,1,308.7885,157.378,288.0003,0.8223605,0.8223605,0.8223605
shape_2321.png,23,0,3.567683,2.993735,4.182988,0,0,0,0,0,0,0,0,0,0.8353472,1,1,9.118954,313.3522,268.6535,-0.9393978,-0.9393978,-0.9393978
shape_2322.png,10,0,3.301482,1.307198,0,0,0,0,0,0,0,0,0,0,0.1916318,1,1,309.4109,202.1982,300.2445,-0.4161512,-0.4161512,-0.4161512
shape_2323.png,13,0,2.897497,0,0,0,0,0,0,0,0,0,0,0,0.05129851,1,1,28.41259,70.97371,149.5189,0.3793933,0.3793933,0.3793933
shape_2324.png,5,0,1.226474,2.199752,0.2608936,0,0,0,0,0,0,0,0,0,0.6050872,1,1,273.4902,96.04097,160.652,-0.5314379,-0.5314379,-0.5314379
shape_2325.png,25,0,4.231099,0,0,0,0,0,0,0,0,0,0,0,0.1590369,1,1,316.4446,77.28058,2.464295,0.2992644,0.2992644,0.2992644
shape_2326.png,0,0,1.681814,2.328372,0,0,0,0,0,0,0,0,0,0,0.2972654,1,1,342.387,92.4327,222.2712,0.5112021,0.5112021,0.5112021
shape_2327.png,5,0,1.813859,1.88734,0.3854869,0,0,0,0,0,0,0,0,0,0.09590044,1,1,70.79055,129.1372,343.4539,-0.01949108,-0.01949108,-0.01949108
shape_2328.png,5,0,1.697668,1.019353,0.3091019,0,0,0,0,0,0,0,0,0,0.8316238,1,1,83.89141,271.5046,317.2444,0.1264929,0.1264929,0.1264929
shape_2329.png,11,0,0,0.7662633,0,0,-1.926243,0,2.886992,0,0,0,0,0,0.300769,1,1,357.4421,278.7715,294.7023,0.05466497,0.05466497,0.05466497
shape_2330.png,23,0,2.54629,3.840282,2.224996,0,0,0,0,0,0,0,0,0,0.2084983,1,1,288.4299,18.1395,208.309,0.9504128,0.9504128,0.9504128
shape_2331.png,22,0,0.7618819,0.5398877,4.421511,0,0,0,0,0,0,0,0,0,0.7516248,1,1,30.53671,257.0166,252.4775,0.9026642,0.9026642,0.9026642
shape_2332.png,13,0,2.458047,0,0,0,0,0,0,0,0,0,0,0,0.1970531,1,1,354.9259,83.52616,80.44219,0.02049267,0.02049267,0.02049267
shape_2333.png,2,0,3.191539,0,0,0,0,0,0,0,0,0,0,0,0.1450862,1,1,345.5206,273.3117,79.632,0.6212749,0.6212749,0.6212749
shape_2334.png,9,0,3.531387,0.9295665,0,0,0,0,0,0,0,0,0,0,0.6712558,1,1,344.3812,80.43186,57.92738,-0.1378912,-0.1378912,-0.1378912
shape_2335.png,10,0,3.645559,1.013444,0,0,0,0,0,0,0,0,0,0,0.1423164,1,1,3.080805,89.80535,224.7338,-0.09482563,-0.09482563,-0.09482563
shape_2336.png,0,0,1.673549,1.149606,0,0,0,0,0,0,0,0,0,0,0.3365168,1,1,40.90643,314.3873,232.1282,-0.9311895,-0.9311895,-0.9311895
shape_2337.png,5,0,1.356898,1.269376,0.9199394,0,0,0,0,0,0,0,0,0,0.3764556,1,1,60.91109,295.6395,288.7756,-0.0563916,-0.0563916,-0.0563916
shape_2338.png,9,0,4.926877,0.7372506,0,0,0,0,0,0,0,0,0,0,0.0734917,1,1,80.50564,332.4067,126.4702,0.02280176,0.02280176,0.02280176
shape_2339.png,5,0,1.59197,2.979392,0.9241982,0,0,0,0,0,0,0,0,0,0.9183738,1,1,292.2781,232.4937,40.82839,0.5306625,0.5306625,0.5306625
shape_2340.png,1,0,1.867351,2.699679,3.285149,0,0,0,0,0,0,0,0,0,0.1637705,1,1,322.4262,285.6856,130.998,-0.4368216,-0.4368216,-0.4368216
shape_2341.png,23,0,3.351524,2.417089,2.657594,0,0,0,0,0,0,0,0,0,0.2005346,1,1,319.4094,270.5775,166.2952,-0.8041873,-0.8041873,-0.8041873
shape_2342.png,9,0,2.986786,2.610526,0,0,0,0,0,0,0,0,0,0,0.19686,1,1,32.08637,64.59435,207.0657,0.2329606,0.2329606,0.2329606
shape_2343.png,5,0,1.273879,1.834543,0.1616543,0,0,0,0,0,0,0,0,0,0.4184147,1,1,23.90047,276.3329,242.3227,-0.1389173,-0.1389173,-0.1389173
shape_2344.png,22,0,1.355176,1.399472,5.34375,0,0,0,0,0,0,0,0,0,0.8655558,1,1,320.5267,327.9373,272.2239,0.4834549,0.4834549,0.4834549
shape_2345.png,23,0,3.68114,3.679502,3.992155,0,0,0,0,0,0,0,0,0,0.8671291,1,1,20.11611,18.69703,110.4762,-0.74739,-0.74739,-0.74739
shape_2346.png,1,0,1.608219,2.57482,2.958016,0,0,0,0,0,0,0,0,0,0.0693611,1,1,355.0723,254.8662,185.1936,-0.6081007,-0.6081007,-0.6081007
shape_2347.png,2,0,3.324792,0,0,0,0,0,0,0,0,0,0,0,0.2418783,1,1,26.64695,51.78275,54.1401,0.695471,0.695471,0.695471
shape_2348.png,1,0,1.783156,1.607406,1.023668,0,0,0,0,0,0,0,0,0,0.6471036,1,1,39.91029,333.2383,318.0342,-0.4568323,-0.4568323,-0.4568323
